full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,Sentiment
Salah satu media terbesar di dunia Al-Jazeera mewawancari Presiden terpilih Indonesia Prabowo Subianto dalam kesempatan tersebut pertanyaan yang dilontarkan kepada Prabowo soal efek Jokowi pencalonan Gibran dan bagaimana para pemilih muda di Indonesia bisa memilihnya. Simak https://t.co/AyYGK87fFN,Salah satu media terbesar di dunia AlJazeera mewawancari Presiden terpilih Indonesia Prabowo Subianto dalam kesempatan tersebut pertanyaan yang dilontarkan kepada Prabowo soal efek Jokowi pencalonan Gibran dan bagaimana para pemilih muda di Indonesia bisa memilihnya Simak ,salah satu media terbesar di dunia aljazeera mewawancari presiden terpilih indonesia prabowo subianto dalam kesempatan tersebut pertanyaan yang dilontarkan kepada prabowo soal efek jokowi pencalonan gibran dan bagaimana para pemilih muda di indonesia bisa memilihnya simak ,"['salah', 'satu', 'media', 'terbesar', 'di', 'dunia', 'aljazeera', 'mewawancari', 'presiden', 'terpilih', 'indonesia', 'prabowo', 'subianto', 'dalam', 'kesempatan', 'tersebut', 'pertanyaan', 'yang', 'dilontarkan', 'kepada', 'prabowo', 'soal', 'efek', 'jokowi', 'pencalonan', 'gibran', 'dan', 'bagaimana', 'para', 'pemilih', 'muda', 'di', 'indonesia', 'bisa', 'memilihnya', 'simak']","['salah', 'media', 'terbesar', 'dunia', 'aljazeera', 'mewawancari', 'presiden', 'terpilih', 'indonesia', 'prabowo', 'subianto', 'kesempatan', 'dilontarkan', 'prabowo', 'efek', 'jokowi', 'pencalonan', 'gibran', 'pemilih', 'muda', 'indonesia', 'memilihnya', 'simak']",salah media terbesar dunia aljazeera mewawancari presiden terpilih indonesia prabowo subianto kesempatan dilontarkan prabowo efek jokowi pencalonan gibran pemilih muda indonesia memilihnya simak,
Penetapan KPU terhadap Prabowo-Gibran sebagai Presiden Terpilih 2024 menandai kematangan sistem demokrasi kita. Dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama. #PrabowoGibran #PresidenTerpilih2024 #DukunganDemokrasi https://t.co/21yFs95QC7,Penetapan KPU terhadap PrabowoGibran sebagai Presiden Terpilih  menandai kematangan sistem demokrasi kita Dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama PrabowoGibran PresidenTerpilih DukunganDemokrasi ,penetapan kpu terhadap prabowogibran sebagai presiden terpilih  menandai kematangan sistem demokrasi kita dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama prabowogibran presidenterpilih dukungandemokrasi ,"['penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih', 'menandai', 'kematangan', 'sistem', 'demokrasi', 'kita', 'dukunglah', 'langkah', 'ini', 'untuk', 'membangun', 'masa', 'depan', 'yang', 'lebih', 'baik', 'bersama', 'prabowogibran', 'presidenterpilih', 'dukungandemokrasi']","['penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih', 'menandai', 'kematangan', 'sistem', 'demokrasi', 'dukunglah', 'langkah', 'membangun', 'prabowogibran', 'presidenterpilih', 'dukungandemokrasi']",penetapan kpu prabowogibran presiden terpilih menandai kematangan sistem demokrasi dukunglah langkah membangun prabowogibran presidenterpilih dukungandemokrasi,Positive
Penetapan KPU terhadap Prabowo-Gibran sebagai Presiden Terpilih 2024 menandai kematangan sistem demokrasi kita. Dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama. #PrabowoGibran #PresidenTerpilih2024 #DukunganDemokrasi https://t.co/30gQubazIW,Penetapan KPU terhadap PrabowoGibran sebagai Presiden Terpilih  menandai kematangan sistem demokrasi kita Dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama PrabowoGibran PresidenTerpilih DukunganDemokrasi ,penetapan kpu terhadap prabowogibran sebagai presiden terpilih  menandai kematangan sistem demokrasi kita dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama prabowogibran presidenterpilih dukungandemokrasi ,"['penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih', 'menandai', 'kematangan', 'sistem', 'demokrasi', 'kita', 'dukunglah', 'langkah', 'ini', 'untuk', 'membangun', 'masa', 'depan', 'yang', 'lebih', 'baik', 'bersama', 'prabowogibran', 'presidenterpilih', 'dukungandemokrasi']","['penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih', 'menandai', 'kematangan', 'sistem', 'demokrasi', 'dukunglah', 'langkah', 'membangun', 'prabowogibran', 'presidenterpilih', 'dukungandemokrasi']",penetapan kpu prabowogibran presiden terpilih menandai kematangan sistem demokrasi dukunglah langkah membangun prabowogibran presidenterpilih dukungandemokrasi,Positive
Penetapan KPU terhadap Prabowo-Gibran sebagai Presiden Terpilih 2024 menandai kematangan sistem demokrasi kita. Dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama. #PrabowoGibran #PresidenTerpilih2024 #DukunganDemokrasi https://t.co/hrpjYOTG7g,Penetapan KPU terhadap PrabowoGibran sebagai Presiden Terpilih  menandai kematangan sistem demokrasi kita Dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama PrabowoGibran PresidenTerpilih DukunganDemokrasi ,penetapan kpu terhadap prabowogibran sebagai presiden terpilih  menandai kematangan sistem demokrasi kita dukunglah langkah ini untuk membangun masa depan yang lebih baik bersama prabowogibran presidenterpilih dukungandemokrasi ,"['penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih', 'menandai', 'kematangan', 'sistem', 'demokrasi', 'kita', 'dukunglah', 'langkah', 'ini', 'untuk', 'membangun', 'masa', 'depan', 'yang', 'lebih', 'baik', 'bersama', 'prabowogibran', 'presidenterpilih', 'dukungandemokrasi']","['penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih', 'menandai', 'kematangan', 'sistem', 'demokrasi', 'dukunglah', 'langkah', 'membangun', 'prabowogibran', 'presidenterpilih', 'dukungandemokrasi']",penetapan kpu prabowogibran presiden terpilih menandai kematangan sistem demokrasi dukunglah langkah membangun prabowogibran presidenterpilih dukungandemokrasi,Positive
Mantap KPU tetapkan Prabowo Gibran sebagai presiden terpilih https://t.co/BEa7cynPtR,Mantap KPU tetapkan Prabowo Gibran sebagai presiden terpilih ,mantap kpu tetapkan prabowo gibran sebagai presiden terpilih ,"['mantap', 'kpu', 'tetapkan', 'prabowo', 'gibran', 'sebagai', 'presiden', 'terpilih']","['mantap', 'kpu', 'tetapkan', 'prabowo', 'gibran', 'presiden', 'terpilih']",mantap kpu tetapkan prabowo gibran presiden terpilih,Positive
Dukungan untuk Prabowo-Gibran sebagai calon Presiden dan Wakil Presiden terpilih semakin meningkat menjelang Pilpres 2024. https://t.co/Z7iFJyUhve,Dukungan untuk PrabowoGibran sebagai calon Presiden dan Wakil Presiden terpilih semakin meningkat menjelang Pilpres  ,dukungan untuk prabowogibran sebagai calon presiden dan wakil presiden terpilih semakin meningkat menjelang pilpres  ,"['dukungan', 'untuk', 'prabowogibran', 'sebagai', 'calon', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'semakin', 'meningkat', 'menjelang', 'pilpres']","['dukungan', 'prabowogibran', 'calon', 'presiden', 'wakil', 'presiden', 'terpilih', 'meningkat', 'menjelang', 'pilpres']",dukungan prabowogibran calon presiden wakil presiden terpilih meningkat menjelang pilpres,Positive
@are_inismyname @jokowi @prabowo @gibran_tweet @P4P4B0W0_2024 @bengkeldodo @Ndons_Back @99propaganda @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @florieliciouss @Bank_Joee_ @OppungTp Itu bukan tudingan tapi kenyataannya hutang memang ugal-ugalan jd presiden yg terpilih itu mau melanjutkan atau merubah agar rakyat tidak terbebani dengan pajak,areinismyname jokowi prabowo gibrantweet PPBW bengkeldodo NdonsBack propaganda KimberleyPS IrawanRommi MIrvanDarwin florieliciouss BankJoee OppungTp Itu bukan tudingan tapi kenyataannya hutang memang ugalugalan jd presiden yg terpilih itu mau melanjutkan atau merubah agar rakyat tidak terbebani dengan pajak,areinismyname jokowi prabowo gibrantweet ppbw bengkeldodo ndonsback propaganda kimberleyps irawanrommi mirvandarwin florieliciouss bankjoee oppungtp itu bukan tudingan tapi kenyataannya hutang memang ugalugalan jd presiden yg terpilih itu mau melanjutkan atau merubah agar rakyat tidak terbebani dengan pajak,"['areinismyname', 'jokowi', 'prabowo', 'gibrantweet', 'ppbw', 'bengkeldodo', 'ndonsback', 'propaganda', 'kimberleyps', 'irawanrommi', 'mirvandarwin', 'florieliciouss', 'bankjoee', 'oppungtp', 'itu', 'bukan', 'tudingan', 'tapi', 'kenyataannya', 'hutang', 'memang', 'ugalugalan', 'jd', 'presiden', 'yg', 'terpilih', 'itu', 'mau', 'melanjutkan', 'atau', 'merubah', 'agar', 'rakyat', 'tidak', 'terbebani', 'dengan', 'pajak']","['areinismyname', 'jokowi', 'prabowo', 'gibrantweet', 'ppbw', 'bengkeldodo', 'ndonsback', 'propaganda', 'kimberleyps', 'irawanrommi', 'mirvandarwin', 'florieliciouss', 'bankjoee', 'oppungtp', 'tudingan', 'kenyataannya', 'hutang', 'ugalugalan', 'jd', 'presiden', 'yg', 'terpilih', 'melanjutkan', 'merubah', 'rakyat', 'terbebani', 'pajak']",areinismyname jokowi prabowo gibrantweet ppbw bengkeldodo ndonsback propaganda kimberleyps irawanrommi mirvandarwin florieliciouss bankjoee oppungtp tudingan kenyataannya hutang ugalugalan jd presiden yg terpilih melanjutkan merubah rakyat terbebani pajak,Negative
Semua elemen masyarakat dukung Hasil Pemilu 2024 Prabowo-Gibran Presiden dan Wakil Presiden terpilih #pemilupenuhdamai #PemiluIndonesia https://t.co/8P0EPvrI62,Semua elemen masyarakat dukung Hasil Pemilu  PrabowoGibran Presiden dan Wakil Presiden terpilih pemilupenuhdamai PemiluIndonesia ,semua elemen masyarakat dukung hasil pemilu  prabowogibran presiden dan wakil presiden terpilih pemilupenuhdamai pemiluindonesia ,"['semua', 'elemen', 'masyarakat', 'dukung', 'hasil', 'pemilu', 'prabowogibran', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'pemilupenuhdamai', 'pemiluindonesia']","['elemen', 'masyarakat', 'dukung', 'hasil', 'pemilu', 'prabowogibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'pemilupenuhdamai', 'pemiluindonesia']",elemen masyarakat dukung hasil pemilu prabowogibran presiden wakil presiden terpilih pemilupenuhdamai pemiluindonesia,Positive
@Nagashima_007 @sukmawijaya91 @Siantar72 @PuteraKonoha @jokowi @DedynurPalakka @STUDSGUY @prabowo @gibran_tweet @andre_rosiade @Amotsky @nak_Negeri @Anak__Ogi Itulah bro jd susah utk dpt sesuatu yg poasitif. Pdhl skrg ini pk Jokowi adalah presiden demisioner n pk Prabowo adlh presiden terpilih. Semua harus menerima y skrg gmn cara y kita bisa bangun bangsa ini dg kejujuran.Simpel aja.,Nagashima sukmawijaya Siantar PuteraKonoha jokowi DedynurPalakka STUDSGUY prabowo gibrantweet andrerosiade Amotsky nakNegeri AnakOgi Itulah bro jd susah utk dpt sesuatu yg poasitif Pdhl skrg ini pk Jokowi adalah presiden demisioner n pk Prabowo adlh presiden terpilih Semua harus menerima y skrg gmn cara y kita bisa bangun bangsa ini dg kejujuranSimpel aja,nagashima sukmawijaya siantar puterakonoha jokowi dedynurpalakka studsguy prabowo gibrantweet andrerosiade amotsky naknegeri anakogi itulah bro jd susah utk dpt sesuatu yg poasitif pdhl skrg ini pk jokowi adalah presiden demisioner n pk prabowo adlh presiden terpilih semua harus menerima y skrg gmn cara y kita bisa bangun bangsa ini dg kejujuransimpel aja,"['nagashima', 'sukmawijaya', 'siantar', 'puterakonoha', 'jokowi', 'dedynurpalakka', 'studsguy', 'prabowo', 'gibrantweet', 'andrerosiade', 'amotsky', 'naknegeri', 'anakogi', 'itulah', 'bro', 'jd', 'susah', 'utk', 'dpt', 'sesuatu', 'yg', 'poasitif', 'pdhl', 'skrg', 'ini', 'pk', 'jokowi', 'adalah', 'presiden', 'demisioner', 'n', 'pk', 'prabowo', 'adlh', 'presiden', 'terpilih', 'semua', 'harus', 'menerima', 'y', 'skrg', 'gmn', 'cara', 'y', 'kita', 'bisa', 'bangun', 'bangsa', 'ini', 'dg', 'kejujuransimpel', 'aja']","['nagashima', 'sukmawijaya', 'siantar', 'puterakonoha', 'jokowi', 'dedynurpalakka', 'studsguy', 'prabowo', 'gibrantweet', 'andrerosiade', 'amotsky', 'naknegeri', 'anakogi', 'bro', 'jd', 'susah', 'utk', 'dpt', 'yg', 'poasitif', 'pdhl', 'skrg', 'pk', 'jokowi', 'presiden', 'demisioner', 'n', 'pk', 'prabowo', 'adlh', 'presiden', 'terpilih', 'menerima', 'y', 'skrg', 'gmn', 'y', 'bangun', 'bangsa', 'dg', 'kejujuransimpel', 'aja']",nagashima sukmawijaya siantar puterakonoha jokowi dedynurpalakka studsguy prabowo gibrantweet andrerosiade amotsky naknegeri anakogi bro jd susah utk dpt yg poasitif pdhl skrg pk jokowi presiden demisioner n pk prabowo adlh presiden terpilih menerima y skrg gmn y bangun bangsa dg kejujuransimpel aja,Positive
Dukungan Penetapan KPU Terhadap Prabowo-Gibran Sebagai Presiden Terpilih 2024 https://t.co/Pf0zUiALzK,Dukungan Penetapan KPU Terhadap PrabowoGibran Sebagai Presiden Terpilih  ,dukungan penetapan kpu terhadap prabowogibran sebagai presiden terpilih  ,"['dukungan', 'penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih']","['dukungan', 'penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih']",dukungan penetapan kpu prabowogibran presiden terpilih,Positive
Dukungan Penetapan KPU Terhadap Prabowo-Gibran Sebagai Presiden Terpilih 2024 https://t.co/qH9KowOjQ9,Dukungan Penetapan KPU Terhadap PrabowoGibran Sebagai Presiden Terpilih  ,dukungan penetapan kpu terhadap prabowogibran sebagai presiden terpilih  ,"['dukungan', 'penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih']","['dukungan', 'penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih']",dukungan penetapan kpu prabowogibran presiden terpilih,Positive
Dukungan Penetapan KPU Terhadap Prabowo-Gibran Sebagai Presiden Terpilih 2024 https://t.co/lqVoDlhFnU,Dukungan Penetapan KPU Terhadap PrabowoGibran Sebagai Presiden Terpilih  ,dukungan penetapan kpu terhadap prabowogibran sebagai presiden terpilih  ,"['dukungan', 'penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih']","['dukungan', 'penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih']",dukungan penetapan kpu prabowogibran presiden terpilih,Positive
Dukungan Penetapan KPU Terhadap Prabowo-Gibran Sebagai Presiden Terpilih 2024 https://t.co/NEYDNvVcBB,Dukungan Penetapan KPU Terhadap PrabowoGibran Sebagai Presiden Terpilih  ,dukungan penetapan kpu terhadap prabowogibran sebagai presiden terpilih  ,"['dukungan', 'penetapan', 'kpu', 'terhadap', 'prabowogibran', 'sebagai', 'presiden', 'terpilih']","['dukungan', 'penetapan', 'kpu', 'prabowogibran', 'presiden', 'terpilih']",dukungan penetapan kpu prabowogibran presiden terpilih,Positive
Relawan Untuk Majukan Indonesia (RUMI) menggelar rapimnas dan tasyakuran kemenangan Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden terpilih 2024-2029. #prabowogibran https://t.co/RWG7CLfJT2,Relawan Untuk Majukan Indonesia RUMI menggelar rapimnas dan tasyakuran kemenangan Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden terpilih  prabowogibran ,relawan untuk majukan indonesia rumi menggelar rapimnas dan tasyakuran kemenangan prabowo subianto dan gibran rakabuming raka sebagai presiden dan wakil presiden terpilih  prabowogibran ,"['relawan', 'untuk', 'majukan', 'indonesia', 'rumi', 'menggelar', 'rapimnas', 'dan', 'tasyakuran', 'kemenangan', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'prabowogibran']","['relawan', 'majukan', 'indonesia', 'rumi', 'menggelar', 'rapimnas', 'tasyakuran', 'kemenangan', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'presiden', 'wakil', 'presiden', 'terpilih', 'prabowogibran']",relawan majukan indonesia rumi menggelar rapimnas tasyakuran kemenangan prabowo subianto gibran rakabuming raka presiden wakil presiden terpilih prabowogibran,Positive
Inilah Peluang PDIP Jegal Pelantikan Prabowo-Gibran Lewat PTUN dan MPR Presiden dan Wakil Presiden Terpilih Bisa Batal Diangkat? https://t.co/kDrBXZVygS https://t.co/kDrBXZVygS,Inilah Peluang PDIP Jegal Pelantikan PrabowoGibran Lewat PTUN dan MPR Presiden dan Wakil Presiden Terpilih Bisa Batal Diangkat  ,inilah peluang pdip jegal pelantikan prabowogibran lewat ptun dan mpr presiden dan wakil presiden terpilih bisa batal diangkat  ,"['inilah', 'peluang', 'pdip', 'jegal', 'pelantikan', 'prabowogibran', 'lewat', 'ptun', 'dan', 'mpr', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'bisa', 'batal', 'diangkat']","['peluang', 'pdip', 'jegal', 'pelantikan', 'prabowogibran', 'ptun', 'mpr', 'presiden', 'wakil', 'presiden', 'terpilih', 'batal', 'diangkat']",peluang pdip jegal pelantikan prabowogibran ptun mpr presiden wakil presiden terpilih batal diangkat,
PDIP Bakal Jegal Pelantikan Prabowo-Gibran Lewat Dua Cara Ini Presiden dan Wapres Terpilih Bisa Batal Diangkat? https://t.co/cKQrfo3fXi,PDIP Bakal Jegal Pelantikan PrabowoGibran Lewat Dua Cara Ini Presiden dan Wapres Terpilih Bisa Batal Diangkat ,pdip bakal jegal pelantikan prabowogibran lewat dua cara ini presiden dan wapres terpilih bisa batal diangkat ,"['pdip', 'bakal', 'jegal', 'pelantikan', 'prabowogibran', 'lewat', 'dua', 'cara', 'ini', 'presiden', 'dan', 'wapres', 'terpilih', 'bisa', 'batal', 'diangkat']","['pdip', 'jegal', 'pelantikan', 'prabowogibran', 'presiden', 'wapres', 'terpilih', 'batal', 'diangkat']",pdip jegal pelantikan prabowogibran presiden wapres terpilih batal diangkat,Negative
PDIP Bakal Jegal Pelantikan Prabowo-Gibran Lewat Dua Cara Ini Presiden dan Wapres Terpilih Bisa Batal Diangkat? https://t.co/idrQy1qM6I,PDIP Bakal Jegal Pelantikan PrabowoGibran Lewat Dua Cara Ini Presiden dan Wapres Terpilih Bisa Batal Diangkat ,pdip bakal jegal pelantikan prabowogibran lewat dua cara ini presiden dan wapres terpilih bisa batal diangkat ,"['pdip', 'bakal', 'jegal', 'pelantikan', 'prabowogibran', 'lewat', 'dua', 'cara', 'ini', 'presiden', 'dan', 'wapres', 'terpilih', 'bisa', 'batal', 'diangkat']","['pdip', 'jegal', 'pelantikan', 'prabowogibran', 'presiden', 'wapres', 'terpilih', 'batal', 'diangkat']",pdip jegal pelantikan prabowogibran presiden wapres terpilih batal diangkat,Negative
https://t.co/Rj2EVH3ZcS *Prabowo Gibran Resmi Ditetapkan KPU Sebagai Presiden dan Wakil Presiden RI Terpilih 2024-2029 _ INGAT SUMUT Pak _* Ketum RAPS 08 Dr.JS Simatupang SH. MA. *KLIK SUBSCRIBE LIKE &amp; SHARE KOMEN TABE* @DR.JS.SIMATUPANG #prabowogibran2024, Prabowo Gibran Resmi Ditetapkan KPU Sebagai Presiden dan Wakil Presiden RI Terpilih   INGAT SUMUT Pak  Ketum RAPS  DrJS Simatupang SH MA KLIK SUBSCRIBE LIKE amp SHARE KOMEN TABE DRJSSIMATUPANG prabowogibran, prabowo gibran resmi ditetapkan kpu sebagai presiden dan wakil presiden ri terpilih   ingat sumut pak  ketum raps  drjs simatupang sh ma klik subscribe like amp share komen tabe drjssimatupang prabowogibran,"['prabowo', 'gibran', 'resmi', 'ditetapkan', 'kpu', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'ri', 'terpilih', 'ingat', 'sumut', 'pak', 'ketum', 'raps', 'drjs', 'simatupang', 'sh', 'ma', 'klik', 'subscribe', 'like', 'amp', 'share', 'komen', 'tabe', 'drjssimatupang', 'prabowogibran']","['prabowo', 'gibran', 'resmi', 'ditetapkan', 'kpu', 'presiden', 'wakil', 'presiden', 'ri', 'terpilih', 'sumut', 'ketum', 'raps', 'drjs', 'simatupang', 'sh', 'ma', 'klik', 'subscribe', 'like', 'amp', 'share', 'komen', 'tabe', 'drjssimatupang', 'prabowogibran']",prabowo gibran resmi ditetapkan kpu presiden wakil presiden ri terpilih sumut ketum raps drjs simatupang sh ma klik subscribe like amp share komen tabe drjssimatupang prabowogibran,Positive
